route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4080,56_平日(共通),83acb06d-49b5-47ef-aa0a-67088e01e5a8,,,,,4080,0,0
611,56_土曜(共通),4ccdfdb5-a3a3-4255-b04a-678b3d23e1a2,,,,,611,0,0
1081,57_日祝(共通),daae3161-9dd3-43e0-9456-6a028af18858,,,,,1081,0,0
600,56_日祝(共通),cb1729b8-9d9a-4a0f-b431-6bba165d0e27,,,,,600,0,0
601,56_土曜(共通),ce7c9619-e810-40c1-a5c1-6e98c204329f,,,,,601,0,0
1081,57_土曜(共通),65652b66-1520-4f44-9475-726ace971971,,,,,1081,0,0
600,56_土曜(共通),677701a6-ed00-4f6d-b231-749680ff47b4,,,,,600,0,0
611,56_平日(共通),9aee3782-2837-4cbb-9032-754dfe879c6f,,,,,611,0,0
4080,56_日祝(共通),45621174-bab2-4ef4-8614-784a65bfc2ec,,,,,4080,0,0
4110,56_日祝(共通),e2b8f162-860b-44f5-9c11-79e10878cc03,,,,,4110,0,0
610,56_土曜(共通),43379cdf-acee-40c7-bbf6-7ae57cb39bdd,,,,,610,0,0
601,56_土曜(共通),4aaee649-4481-4786-bd48-7cac0271a11f,,,,,601,0,0
600,56_土曜(共通),d363bee2-e505-4fe9-bf9b-7e01acbd5d22,,,,,600,0,0
600,56_日祝(共通),69f7bbe9-9230-4b0f-b34a-7e0c73f26793,,,,,600,0,0
601,56_土曜(共通),161a0b80-2dce-4ffb-8786-7ebfa2d458a0,,,,,601,0,0
600,56_平日(共通),b9cc7519-34df-47e7-b197-7f0f583979fa,,,,,600,0,0
632,56_日祝(共通),cec87fab-10b1-4c8c-bef0-80b499a5a181,,,,,632,0,0
600,56_日祝(共通),5fb72c71-3fe7-4223-b26c-814269d57bb5,,,,,600,0,0
611,56_日祝(共通),3ff4264e-64b6-43c0-b260-814d6a3effbe,,,,,611,0,0
601,56_平日(共通),d7184b3b-dbc9-454b-8455-81f2ee9bee8f,,,,,601,0,0
611,56_土曜(共通),6451b309-6155-44f0-b342-82cae121cb87,,,,,611,0,0
2600,57_平日(共通),fe697738-4a1e-433d-870a-83822298dd26,,,,,2600,0,0
4081,56_日祝(共通),b3e00cc5-3c55-4527-86a1-8531a4c113b8,,,,,4081,0,0
4080,56_日祝(共通),4f8b6060-b271-4ea9-96fc-865b74c4fc71,,,,,4080,0,0
4080,56_平日(共通),772b0e5d-397b-435b-bbd2-8665fef48d4f,,,,,4080,0,0
1080,57_平日(共通),e03a778e-1561-4a9e-b85f-87c6b245ca5c,,,,,1080,0,0
4081,56_土曜(共通),663cf801-f0f0-497a-92ab-881b66edb35c,,,,,4081,0,0
1081,57_土曜(共通),63a0f77d-2d7b-4dcd-adee-88b4882d1fdb,,,,,1081,0,0
4080,56_土曜(共通),dbad56c9-9000-43c3-b364-8bb9ff168b16,,,,,4080,0,0
610,56_平日(共通),0c962b0d-cdec-43f1-a629-8df81eca528c,,,,,610,0,0
170,56_日祝(共通),a98bae09-739a-4628-b293-8e0b52665c18,,,,,170,0,0
2610,56_平日(共通),ab8e971f-0edb-4566-aaf2-9035b4737cad,,,,,2610,0,0
611,56_日祝(共通),5f5bb9ab-9459-4355-be17-9210db2ab4c5,,,,,611,0,0
611,56_平日(共通),eb3a179e-49e3-479c-977d-929f09a87f6f,,,,,611,0,0
600,56_日祝(共通),e6f3be68-5281-4a4c-b59f-9318e3061850,,,,,600,0,0
940,57_平日(共通),1c971382-84f7-465a-bf16-931fedb6612a,,,,,940,0,0
1151,57_平日(共通),c0ec0337-df7f-4427-a00e-94ca9b3b631e,,,,,1151,0,0
4081,56_日祝(共通),6a09b01f-d7b1-467c-884e-94f284acfe0e,,,,,4081,0,0
1061,57_土曜(共通),655b8191-a2e2-4514-a110-95bdaffda656,,,,,1061,0,0
601,56_平日(共通),4f4db94b-9942-4113-8ef4-9805c181f6ed,,,,,601,0,0
601,56_土曜(共通),ea244fec-78f2-4e7e-889e-98459e65cfbd,,,,,601,0,0
4110,56_平日(共通),71d5d73c-70d2-4f95-b438-98713d8a664f,,,,,4110,0,0
611,56_日祝(共通),1bba55da-82f2-4f9b-93f8-99debed37479,,,,,611,0,0
601,56_日祝(共通),cd0180e0-39ca-4f03-b3cd-9a0f3e079835,,,,,601,0,0
601,56_平日(共通),f47410b1-59f7-4f6a-a66e-9c1d493face1,,,,,601,0,0
601,56_平日(共通),c2c69733-cf18-4654-9d81-9d6038801555,,,,,601,0,0
610,56_日祝(共通),b3b36f49-60e9-4b45-bb9f-9ed24090a37f,,,,,610,0,0
600,56_平日(共通),4485c60d-f813-4f2a-a841-9f72953267ea,,,,,600,0,0
4121,56_平日(共通),892eef1b-e0f6-4fd5-be06-a028639dd666,,,,,4121,0,0
601,56_土曜(共通),088ba549-362b-4763-80b9-a061f17bd101,,,,,601,0,0
611,56_日祝(共通),4bdc08c3-2372-43cc-949c-a080786f1db7,,,,,611,0,0
1060,57_土曜(共通),d59312dd-1065-4e9e-bc01-a0cb62dbaf3a,,,,,1060,0,0
160,56_平日(共通),541fcc07-e28c-4f93-81cb-a2068680a530,,,,,160,0,0
632,56_土曜(共通),6d5b9f88-f0ba-40be-a3da-a34d47bb78d5,,,,,632,0,0
600,56_平日(共通),418a62f4-6837-4ad8-8fb6-a361c94398e8,,,,,600,0,0
601,56_平日(共通),aa459f12-93d0-4f36-92ff-a692172a8509,,,,,601,0,0
1061,57_平日(共通),c5f91783-06b0-4a74-baaa-a69c6f50dc08,,,,,1061,0,0
4081,56_土曜(共通),a26728c1-b63a-468c-8c01-a7462badf024,,,,,4081,0,0
4111,56_土曜(共通),3a261578-3570-4a16-984c-a8f10a218bad,,,,,4111,0,0
4691,57_平日(共通),33c6d434-cda2-4e59-b5ff-a9053221ecb8,,,,,4691,0,0
611,56_平日(共通),4f1941fe-f0f6-4c37-a1c3-a97ca160853e,,,,,611,0,0
610,56_日祝(共通),d90f0678-4111-4deb-89b4-a9ac9d2957a1,,,,,610,0,0
601,56_土曜(共通),c67cfa11-d52b-4d3f-982d-a9afbac7ba01,,,,,601,0,0
601,56_日祝(共通),e2f8d521-3501-4250-a4ed-aa388752faf4,,,,,601,0,0
4080,56_土曜(共通),e58ce0aa-a64f-4c9a-9b11-aa9c46c25c0f,,,,,4080,0,0
600,56_日祝(共通),bd3919a6-eb32-4fbe-bf96-aaf29cb582c2,,,,,600,0,0
600,56_土曜(共通),1bdf8af8-5dd0-4d2d-a8e1-aaf7fe4eacf8,,,,,600,0,0
600,56_日祝(共通),81d940b8-a29d-46e3-b8b6-ab8dec3ebffa,,,,,600,0,0
601,56_日祝(共通),17386d7d-1455-4930-9512-ae54b8f64c0f,,,,,601,0,0
910,ae2be391-19a0-4123-b7ec-b138b389a5c5,ae2be391-19a0-4123-b7ec-b138b389a5c5,,,,,910,0,0
940,31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,,,,,940,0,0
1080,57_土曜(共通),dca9f2d5-5260-4d6d-acc6-b3a924b83689,,,,,1080,0,0
601,56_土曜(共通),a1d102d9-b8bf-4aeb-8708-b45b23ffe733,,,,,601,0,0
1151,57_平日(共通),dca917ed-f545-4ed9-8a60-b5c6ae702a68,,,,,1151,0,0
4081,56_平日(共通),31dcc8c2-496b-4bfa-8d6f-b60674024b19,,,,,4081,0,0
1081,57_日祝(共通),a2f9363c-49a8-4e13-814c-b63f7ea6d693,,,,,1081,0,0
1150,57_平日(共通),cba4a55a-f732-4c7a-b170-b71e16c5d77d,,,,,1150,0,0
4121,56_日祝(共通),2d475559-1a55-4b0f-a03c-b72517fbf6d9,,,,,4121,0,0
600,56_日祝(共通),117ee249-2894-49f3-b492-b8d0997fcb44,,,,,600,0,0
601,56_土曜(共通),bc49a149-fdf3-485a-9ab8-b90e2598b26f,,,,,601,0,0
601,56_日祝(共通),590fb57b-9c3f-4afb-bab4-b988c0e4b48b,,,,,601,0,0
600,56_土曜(共通),016dc74b-0a87-4e7e-bd59-b990a5d2fb40,,,,,600,0,0
600,56_土曜(共通),00584c1a-a200-459a-b729-ba3757a31dcf,,,,,600,0,0
600,56_日祝(共通),7c2eb3ca-d12d-482c-b06f-ba96cd3210a0,,,,,600,0,0
632,56_土曜(共通),054195c4-f533-40af-a90e-ba975e50e7d0,,,,,632,0,0
611,56_土曜(共通),c84dd9bc-ee46-47cd-9586-bd410e1b318a,,,,,611,0,0
2551,56_平日(共通),45e8ba3a-707b-4e04-a660-bd6c9f7d2b2b,,,,,2551,0,0
601,56_日祝(共通),a36d8cac-880a-4da8-9ab8-bda62ec88a21,,,,,601,0,0
600,56_土曜(共通),e6a45ee4-b680-4d66-8f27-bdfee7643204,,,,,600,0,0
600,56_平日(共通),fee4b86e-88be-4ef7-91f9-bfb333733779,,,,,600,0,0
611,56_平日(共通),6def6cfa-a808-4729-ae3c-c17b134f5506,,,,,611,0,0
170,56_平日(共通),56fb0ac3-8600-4e00-b26a-c782ec45be72,,,,,170,0,0
633,56_土曜(共通),5712eaca-5e3e-45fe-8773-c9472db97c1b,,,,,633,0,0
1060,57_日祝(共通),43811d89-37e6-4c77-9bbd-c98b6ece8084,,,,,1060,0,0
633,56_土曜(共通),41435c1b-4e77-455b-b107-caf3422ebb87,,,,,633,0,0
1080,57_平日(共通),bf4de471-4697-4911-a1f4-cb181083d574,,,,,1080,0,0
4081,56_平日(共通),003f6d33-e5f7-46b1-bf5e-cba57cb68745,,,,,4081,0,0
620,56_平日(共通),6146d507-9dd2-4009-931d-cbab1f91ed62,,,,,620,0,0
