service_id,date,exception_type
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251114,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251117,1
8b13e106-40f4-4f59-902e-5019033c147c,20251117,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251117,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251117,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251118,1
8b13e106-40f4-4f59-902e-5019033c147c,20251118,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251118,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251118,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251119,1
8b13e106-40f4-4f59-902e-5019033c147c,20251119,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251119,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251119,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251120,1
8b13e106-40f4-4f59-902e-5019033c147c,20251120,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251120,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251120,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251121,1
8b13e106-40f4-4f59-902e-5019033c147c,20251121,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251121,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251121,2
56_平日(共通),20251124,2
56_日祝(共通),20251124,1
57_平日(共通),20251124,2
57_日祝(共通),20251124,1
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251125,1
8b13e106-40f4-4f59-902e-5019033c147c,20251125,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251125,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251125,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251126,1
8b13e106-40f4-4f59-902e-5019033c147c,20251126,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251126,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251126,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251127,1
8b13e106-40f4-4f59-902e-5019033c147c,20251127,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251127,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251127,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251128,1
8b13e106-40f4-4f59-902e-5019033c147c,20251128,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251128,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251128,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251201,1
8b13e106-40f4-4f59-902e-5019033c147c,20251201,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251201,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251201,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251202,1
8b13e106-40f4-4f59-902e-5019033c147c,20251202,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251202,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251202,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251203,1
8b13e106-40f4-4f59-902e-5019033c147c,20251203,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251203,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251203,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251204,1
8b13e106-40f4-4f59-902e-5019033c147c,20251204,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251204,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251204,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251205,1
8b13e106-40f4-4f59-902e-5019033c147c,20251205,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251205,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251205,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251208,1
8b13e106-40f4-4f59-902e-5019033c147c,20251208,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251208,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251208,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251209,1
8b13e106-40f4-4f59-902e-5019033c147c,20251209,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251209,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251209,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251210,1
8b13e106-40f4-4f59-902e-5019033c147c,20251210,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251210,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251210,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251211,1
8b13e106-40f4-4f59-902e-5019033c147c,20251211,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251211,2
31cb9221-19b9-4d8b-aaa1-b32cec7c0c66,20251211,2
34eb8fc4-a4c0-47e7-bb83-281740f6c38c,20251212,1
8b13e106-40f4-4f59-902e-5019033c147c,20251212,1
ae2be391-19a0-4123-b7ec-b138b389a5c5,20251212,2
