trans_id,lang,translation
陽光台南,ko,요코다이미나미
陽光台南,zh-cn,阳光台南
陽光台南,zh-tw,陽光台南
坂ノ市駅,ja,坂ノ市駅
坂ノ市駅,ja-Hrkt,さかのいちえき
尾浦トンネル入口,en,Oura Tunnel Iriguchi
尾浦トンネル入口,ko,오우라터널이리구치
尾浦トンネル入口,zh-cn,尾浦隧道入口
尾浦トンネル入口,zh-tw,尾浦隧道入口
八坂,en,Yasaka
八坂,ko,야사카
八坂,zh-cn,八坂
八坂,zh-tw,八坂
小原,ja,小原
小原,ja-Hrkt,こばる
川登小学校前,ja,川登小学校前
川登小学校前,ja-Hrkt,かわのぼりしょうがっこうまえ
小学校前,en,Shogakko Mae [Yufugawa]
小学校前,ko,쇼갓코마에 [유후가와]
小学校前,zh-cn,小学校前［由布川］
小学校前,zh-tw,小學校前［由布川］
宮の内,en,Miyanouchi
宮の内,ko,미야노우치
宮の内,zh-cn,宮之內
宮の内,zh-tw,宫之内
乙津,en,Otozu
乙津,ko,오토즈
乙津,zh-cn,乙津
乙津,zh-tw,乙津
農協前,en,Nokyo Mae [Saiki]
農協前,ko,노쿄마에 [사이키]
農協前,zh-cn,農協前［佐伯］
農協前,zh-tw,农协前［佐伯］
山際,en,Yamagiwa
山際,ko,야마기와
山際,zh-cn,山际
山際,zh-tw,山際
明野南町③,en,Akeno Minamimachi 2 [Nishimachi Homen]
明野南町③,ko,아케노미나미마치2 [니시마치방면]
明野南町③,zh-cn,明野南町２［西町方向］
明野南町③,zh-tw,明野南町２［西町方向］
下横瀬,en,Shimo Yokose
下横瀬,ko,시모요코세
下横瀬,zh-cn,下横濑
下横瀬,zh-tw,下橫瀨
古ヶ鶴一丁目,ja,古ヶ鶴一丁目
古ヶ鶴一丁目,ja-Hrkt,こがづるいっちょうめ
皆春団地,en,Minaharu Danchi
皆春団地,ko,미나하루단치
皆春団地,zh-cn,皆春团地
皆春団地,zh-tw,皆春團地
看護大学前,en,Kango Daigaku Mae
看護大学前,ko,간고다이가쿠마에
看護大学前,zh-cn,看护大学前
看護大学前,zh-tw,看護大學前
新徳寺,ja,新徳寺
新徳寺,ja-Hrkt,しんとくじ
新徳寺,en,Shintokuji
新徳寺,ko,신토쿠지
新徳寺,zh-cn,新德寺
新徳寺,zh-tw,新德寺
稙田市民行政センター,en,Wasada Shimin Gyosei Center
稙田市民行政センター,ko,와사다시민교세이센터
稙田市民行政センター,zh-cn,稙田市民行政中心
稙田市民行政センター,zh-tw,稙田市民行政中心
上市,en,Kamiichi
上市,ko,가미이치
上市,zh-cn,上市
上市,zh-tw,上市
法勝台１丁目,en,Hoshodai 1 Chome
法勝台１丁目,ko,호쇼다이잇초메
法勝台１丁目,zh-cn,法胜台１丁目
法勝台１丁目,zh-tw,法勝台１丁目
学園台,ja,学園台
学園台,ja-Hrkt,がくえんだい
学園台,en,Gakuendai
学園台,ko,가쿠엔다이
学園台,zh-cn,学园台
学園台,zh-tw,學園台
ふじが丘東,en,Fujigaoka Higashi
ふじが丘東,ko,후지가오카히가시
ふじが丘東,zh-cn,富士丘东
ふじが丘東,zh-tw,富士丘東
野津原新町,ja,野津原新町
野津原新町,ja-Hrkt,のつはるしんまち
下郡南,ja,下郡南
下郡南,ja-Hrkt,しもごおりみなみ
下郡南,en,Shimogori Minami
下郡南,ko,시모고리미나미
下郡南,zh-cn,下郡南
下郡南,zh-tw,下郡南
大河原,ja,大河原
大河原,ja-Hrkt,おおがわら
大原,ja-Hrkt,おおはる
大原,en,Oharu
大原,ko,오하루
大原,zh-cn,大原
大原,zh-tw,大原
水産基地前,ja,水産基地前
水産基地前,ja-Hrkt,すいさんきちまえ
中細,ja,中細
中細,ja-Hrkt,なかほそ
栗流,en,Kurinagare
栗流,ko,구리나가레
栗流,zh-cn,栗流
栗流,zh-tw,栗流
泥谷,ja,泥谷
泥谷,ja-Hrkt,ひじや
大河原,en,Ogawara
大河原,ko,오가와라
大河原,zh-cn,大河原
大河原,zh-tw,大河原
鷲谷住宅前,ja,鷲谷住宅前
鷲谷住宅前,ja-Hrkt,わしだにじゅうたくまえ
鷲谷住宅前,en,Washidani Jutaku mae
鷲谷住宅前,ko,와시다니주타쿠마에
鷲谷住宅前,zh-cn,鹫谷住宅前
鷲谷住宅前,zh-tw,鷲谷住宅前
パークシティ明野西,en,Park City Akeno Nishi
パークシティ明野西,ko,파크시티아케노니시
パークシティ明野西,zh-cn,公园城明野西
パークシティ明野西,zh-tw,公園城明野西
萩原住吉町,en,Hagiwara Sumiyoshimachi
萩原住吉町,ko,하기와라스미요시마치
萩原住吉町,zh-cn,萩原住吉町
萩原住吉町,zh-tw,萩原住吉町
情報科学高校,ja,情報科学高校
情報科学高校,ja-Hrkt,じょうほうかがくこうこう
情報科学高校,en,Joho Kagaku Koko
情報科学高校,ko,조호카가쿠코코
情報科学高校,zh-cn,情报科学高校
情報科学高校,zh-tw,情報科學高校
市営住宅尾浦団地前,ja,市営住宅尾浦団地前
市営住宅尾浦団地前,ja-Hrkt,しえいじゅうたくおうらだんちまえ
市営住宅尾浦団地前,en,Shiei Jutaku Oura Danchi mae
市営住宅尾浦団地前,ko,시에이주타쿠오우라단치마에
市営住宅尾浦団地前,zh-cn,市营住宅尾浦团地前
市営住宅尾浦団地前,zh-tw,市營住宅尾浦團地前
緑が丘大通り,en,Midorigaoka Odori
緑が丘大通り,ko,미도리가오카오도리
緑が丘大通り,zh-cn,绿丘大通
緑が丘大通り,zh-tw,綠丘大通
高畑,en,Takabatake [Oita]
高畑,ko,다카바타케 [오이타]
高畑,zh-cn,高畑［大分］
高畑,zh-tw,高畑［大分］
東元町,en,Higashi Motomachi
東元町,ko,히가시모토마치
東元町,zh-cn,东元町
東元町,zh-tw,東元町
三九郎谷,ja,三九郎谷
三九郎谷,ja-Hrkt,さんくろうだに
三九郎谷,en,Sankurodani
三九郎谷,ko,산쿠로다니
三九郎谷,zh-cn,三九郎谷
三九郎谷,zh-tw,三九郎谷
日吉公園前,en,Hiyoshi Koen Mae
日吉公園前,ko,히요시코엔마에
日吉公園前,zh-cn,日吉公园前
日吉公園前,zh-tw,日吉公園前
汐月,ja,汐月
汐月,ja-Hrkt,しおつき
汐月,en,Shiotsuki
汐月,ko,시오쓰키
汐月,zh-cn,汐月
汐月,zh-tw,汐月
京が丘センターハウス,ja,京が丘センターハウス
京が丘センターハウス,ja-Hrkt,きょうがおかせんたーはうす
京が丘センターハウス,en,Kyogaoka Center House
京が丘センターハウス,ko,교가오카센터하우스
京が丘センターハウス,zh-cn,京丘中心住宅
京が丘センターハウス,zh-tw,京丘中心住宅
曙台入口,ja,曙台入口
曙台入口,ja-Hrkt,あけぼのだいいりぐち
曙台入口,en,Akebonodai Iriguchi
曙台入口,ko,아케보노다이이리구치
曙台入口,zh-cn,曙台入口
曙台入口,zh-tw,曙台入口
パークプレイス大分,ja,パークプレイス大分
パークプレイス大分,ja-Hrkt,ぱーくぷれいすおおいた
パークプレイス大分,en,Park Place Oita
パークプレイス大分,ko,파크플레이스오이타
パークプレイス大分,zh-cn,公园广场大分
パークプレイス大分,zh-tw,公園廣場大分
吐合橋,en,Hakiaibashi
吐合橋,ko,하키아이바시
吐合橋,zh-cn,吐合桥
吐合橋,zh-tw,吐合橋
北下郡,en,Kita Shimogori
北下郡,ko,기타시모고리
北下郡,zh-cn,北下郡
北下郡,zh-tw,北下郡
医大バイパス入口,en,Idai Bypass Iriguchi
医大バイパス入口,ko,이다이바이패스이리구치
医大バイパス入口,zh-cn,医大迂回路入口
医大バイパス入口,zh-tw,醫大外環道入口
銅尻,en,Dojiri
銅尻,ko,도지리
銅尻,zh-cn,铜尻
銅尻,zh-tw,銅尻
土橋,ja,土橋
土橋,ja-Hrkt,どばし
土橋,en,Dobashi
土橋,ko,도바시
土橋,zh-cn,土桥
土橋,zh-tw,土橋
判田橋,en,Handabashi
判田橋,ko,한다바시
判田橋,zh-cn,判田桥
判田橋,zh-tw,判田橋
ふじが丘山手,en,Fujigaoka Yamate
ふじが丘山手,ko,후지가오카야마테
ふじが丘山手,zh-cn,富士丘山手
ふじが丘山手,zh-tw,富士丘山手
天満宮入口,ja,天満宮入口
天満宮入口,ja-Hrkt,てんまんぐういりぐち
代後,en,Daigo
代後,ko,다이고
代後,zh-cn,代後
代後,zh-tw,代后
清水原,ja,清水原
清水原,ja-Hrkt,そうずばる
清水原,en,Sozubaru
清水原,ko,소즈바루
清水原,zh-cn,清水原
清水原,zh-tw,清水原
三ッ川新町,en,Mitsugawa Shimmachi
三ッ川新町,ko,미쓰가와신마치
三ッ川新町,zh-cn,三川新町
三ッ川新町,zh-tw,三川新町
府内大橋③,en,Funai Ohashi [Motomachigawa Oita Homen]
府内大橋③,ko,후나이오하시 [모토마치가와오이타방면]
府内大橋③,zh-cn,府内大桥［元町侧，大分方向］
府内大橋③,zh-tw,府內大橋［元町側，大分方向］
くわ津留,ja-Hrkt,くわづる
くわ津留,en,Kuwazuru
くわ津留,ko,구와즈루
くわ津留,zh-cn,桑津留
くわ津留,zh-tw,桑津留
東大道2丁目,ja,東大道2丁目
東大道2丁目,ja-Hrkt,ひがしおおみちにちょうめ
東大道2丁目,en,Higashiomichi 2 Chome
東大道2丁目,ko,히가시오미치니초메
東大道2丁目,zh-cn,东大道２丁目
東大道2丁目,zh-tw,東大道２丁目
花の木団地入口,ja,花の木団地入口
花の木団地入口,ja-Hrkt,はなのきだんちいりぐち
梅が丘公園前,en,Umegaoka Koen Mae
梅が丘公園前,ko,우메가오카코엔마에
梅が丘公園前,zh-cn,梅丘公园前
梅が丘公園前,zh-tw,梅丘公園前
米水津振興局,ja,米水津振興局
米水津振興局,ja-Hrkt,よのうづしんこうきょく
米水津振興局,en,Yonouzu Shinkokyoku
米水津振興局,ko,요노즈신코쿄쿠
米水津振興局,zh-cn,米水津振興局
米水津振興局,zh-tw,米水津振兴局
府内大橋,ja,府内大橋
府内大橋,ja-Hrkt,ふないおおはし
府内大橋,en,Funai Ohashi
府内大橋,ko,후나이오하시
府内大橋,zh-cn,府内大桥
府内大橋,zh-tw,府內大橋
ストア前,ja,ストア前
ストア前,ja-Hrkt,すとあまえ
桑原下,en,Kuwabaru Shimo
桑原下,ko,구와바루시모
桑原下,zh-cn,桑原下
桑原下,zh-tw,桑原下
幸崎駅,en,Kozaki Eki
幸崎駅,ko,고자키에키
幸崎駅,zh-cn,幸崎站
幸崎駅,zh-tw,幸崎站
門田,ja,門田
門田,ja-Hrkt,かんた
成松,en,Narimatsu
成松,ko,나리마쓰
成松,zh-cn,成松
成松,zh-tw,成松
上田町,en,Uedamachi
上田町,ko,우에다마치
上田町,zh-cn,上田町
上田町,zh-tw,上田町
大分土木事務所前,ja,大分土木事務所前
大分土木事務所前,ja-Hrkt,おおいたどぼくじむしょまえ
大分土木事務所前,en,Oita Doboku Jimusho Mae
大分土木事務所前,ko,오이타도보쿠지무쇼마에
大分土木事務所前,zh-cn,大分土木事务所前
大分土木事務所前,zh-tw,大分土木事務所前
前横田,ja,前横田
前横田,ja-Hrkt,まえよこた
前横田,en,Maeyokota
前横田,ko,마에요코타
前横田,zh-cn,前横田
前横田,zh-tw,前橫田
晞干,en,Hiruhoshi
晞干,ko,히루호시
晞干,zh-cn,晞幹
晞干,zh-tw,晞干
船頭町,en,Sendomachi
船頭町,ko,센도마치
船頭町,zh-cn,船頭町
船頭町,zh-tw,船头町
敷戸東,en,Shikido Higashi
敷戸東,ko,시키도히가시
敷戸東,zh-cn,敷户东
敷戸東,zh-tw,敷戶東
山口,en,Yamaguchi
山口,ko,야마구치
山口,zh-cn,山口
山口,zh-tw,山口
野津南,ja,野津南
野津南,ja-Hrkt,のつみなみ
蒲江トンネル入口,en,Kamae Tunnel Iriguchi
蒲江トンネル入口,ko,가마에터널이리구치
蒲江トンネル入口,zh-cn,蒲江隧道入口
蒲江トンネル入口,zh-tw,蒲江隧道入口
重岡駅,ja-Hrkt,しげおかえき
重岡駅,en,Shigeoka Eki
重岡駅,ko,시게오카에키
重岡駅,zh-cn,重冈站
重岡駅,zh-tw,重岡站
犬飼久原,en,Inukai Kubaru
犬飼久原,ko,이누카이쿠바루
犬飼久原,zh-cn,犬饲久原
犬飼久原,zh-tw,犬飼久原
判田中学校前,en,Handa Chugakko Mae
判田中学校前,ko,한다추갓코마에
判田中学校前,zh-cn,判田中学校前
判田中学校前,zh-tw,判田中學校前
市福所,ja,市福所
市福所,ja-Hrkt,いちぶせ
市福所,en,Ichibuse
市福所,ko,이치부세
市福所,zh-cn,市福所
市福所,zh-tw,市福所
すくすくいきいき村,ja,すくすくいきいき村
すくすくいきいき村,ja-Hrkt,すくすくいきいきむら
すくすくいきいき村,en,Sukusuku Ikiiki Mura
すくすくいきいき村,ko,스쿠스쿠이키이키무라
すくすくいきいき村,zh-cn,茁壮成长生机勃勃村
すくすくいきいき村,zh-tw,茁壯成長生機勃勃村
中央通り二丁目,ja,中央通り二丁目
中央通り二丁目,ja-Hrkt,ちゅうおうどおりにちょうめ
牧,ja,牧
牧,ja-Hrkt,まき
牧,en,Maki [Oita]
牧,ko,마키 [오이타]
牧,zh-cn,牧［大分］
牧,zh-tw,牧［大分］
学園台西,en,Gakuendai Nishi
学園台西,ko,가쿠엔다이니시
学園台西,zh-cn,学园台西
学園台西,zh-tw,學園台西
小田,ja,小田
小田,ja-Hrkt,こだ
小田,en,Koda
小田,ko,고다
小田,zh-cn,小田
小田,zh-tw,小田
県庁正門前,en,Kencho Seimon Mae
県庁正門前,ko,켄초세이몬마에
県庁正門前,zh-cn,县厅正门前
県庁正門前,zh-tw,縣廳正門前
上祇園,ja,上祇園
上祇園,ja-Hrkt,かみぎおん
上祇園,en,Kami Gion
上祇園,ko,가미기온
上祇園,zh-cn,上祗園
上祇園,zh-tw,上祗园
菜の本,ja,菜の本
菜の本,ja-Hrkt,さいのもと
菜の本,en,Sainomoto
菜の本,ko,사이노모토
菜の本,zh-cn,菜之本
菜の本,zh-tw,菜之本
府内大橋④,ja,府内大橋④
府内大橋④,ja-Hrkt,ふないおおはし
古ヶ鶴二丁目,ja,古ヶ鶴二丁目
古ヶ鶴二丁目,ja-Hrkt,こがづるにちょうめ
古ヶ鶴二丁目,en,Kogazuru 2 Chome
古ヶ鶴二丁目,ko,고가즈루니초메
古ヶ鶴二丁目,zh-cn,古鹤二丁目
古ヶ鶴二丁目,zh-tw,古鶴二丁目
岩田学園,ja,岩田学園
岩田学園,ja-Hrkt,いわたがくえん
岩田学園,en,Iwata Gakuen
岩田学園,ko,이와타가쿠엔
岩田学園,zh-cn,岩田学园
岩田学園,zh-tw,岩田學園
広瀬橋,ja,広瀬橋
広瀬橋,ja-Hrkt,ひろせばし
前田,en,Maeda
前田,ko,마에다
前田,zh-cn,前田
前田,zh-tw,前田
江ゴ,ja,江ゴ
江ゴ,ja-Hrkt,えご
江ゴ,en,Ego
江ゴ,ko,에고
江ゴ,zh-cn,ＥＧＯ
江ゴ,zh-tw,ＥＧＯ
海原橋東,ja,海原橋東
海原橋東,ja-Hrkt,かいわらばしひがし
海原橋東,en,Kaiwarabashi Higashi
海原橋東,ko,가이와라바시히가시
海原橋東,zh-cn,海原桥东
海原橋東,zh-tw,海原橋東
東浜,ja,東浜
東浜,ja-Hrkt,ひがしはま
東浜,en,Higashihama
東浜,ko,히가시하마
東浜,zh-cn,东滨
東浜,zh-tw,東濱
田尻南２丁目,ja,田尻南２丁目
田尻南２丁目,ja-Hrkt,たじりみなみにちょうめ
鶴崎,en,Tsurusaki
鶴崎,ko,쓰루사키
鶴崎,zh-cn,鹤崎
鶴崎,zh-tw,鶴崎
蛇崎西,en,Hebizaki Nishi
蛇崎西,ko,헤비자키니시
蛇崎西,zh-cn,蛇崎西
蛇崎西,zh-tw,蛇崎西
豊南高校前,ja,豊南高校前
豊南高校前,ja-Hrkt,ほうなんこうこうまえ
大南団地中央,en,Dainan Danchi Chuo
大南団地中央,ko,다이난단치추오
大南団地中央,zh-cn,大南团地中央
大南団地中央,zh-tw,大南團地中央
浅海井,ja,浅海井
浅海井,ja-Hrkt,あざむい
樫野入口,ja,樫野入口
樫野入口,ja-Hrkt,かしのいりぐち
猪野下,ja,猪野下
猪野下,ja-Hrkt,いのしも
川井,ja,川井
川井,ja-Hrkt,かわい
越田尾,ja,越田尾
越田尾,ja-Hrkt,こえたお
越田尾,en,Koetao
越田尾,ko,고에타오
越田尾,zh-cn,越田尾
越田尾,zh-tw,越田尾
城南西町,en,Jonan Nishimachi
城南西町,ko,조난니시마치
城南西町,zh-cn,城南西町
城南西町,zh-tw,城南西町
下小倉,ja,下小倉
下小倉,ja-Hrkt,しもおぐら
萩原東町,ja,萩原東町
萩原東町,ja-Hrkt,はぎわらひがしまち
岩田町二丁目,ja,岩田町二丁目
岩田町二丁目,ja-Hrkt,いわたまちにちょうめ
岩田町二丁目,en,Iwatamachi 2 Chome
岩田町二丁目,ko,이와타마치니초메
岩田町二丁目,zh-cn,岩田町二丁目
岩田町二丁目,zh-tw,岩田町二丁目
蒲戸崎展望台入口,ja,蒲戸崎展望台入口
蒲戸崎展望台入口,ja-Hrkt,かまどざきてんぼうだいいりぐち
蒲戸崎展望台入口,en,Kamadozaki Tembodai Iriguchi
蒲戸崎展望台入口,ko,가마도자키텐보다이이리구치
蒲戸崎展望台入口,zh-cn,蒲戶崎展望台入口
蒲戸崎展望台入口,zh-tw,蒲户崎展望台入口
池船,en,Ikefune
池船,ko,이케후네
池船,zh-cn,池船
池船,zh-tw,池船
森の木,ja,森の木
森の木,ja-Hrkt,もりのき
清太郎,en,Seitaro
清太郎,ko,세이타로
清太郎,zh-cn,清太郎
清太郎,zh-tw,清太郎
野口,ja,野口
野口,ja-Hrkt,のぐち
野口,en,Noguchi [Saiki]
野口,ko,노구치 [사이키]
野口,zh-cn,野口［佐伯］
野口,zh-tw,野口［佐伯］
緑が丘一丁目,ja,緑が丘一丁目
緑が丘一丁目,ja-Hrkt,みどりがおかいっちょうめ
インターパーク前,ja,インターパーク前
西野入口,ja,西野入口
西野入口,ja-Hrkt,さいのいりぐち
西野入口,en,Saino Iriguchi
西野入口,ko,사이노이리구치
西野入口,zh-cn,西野入口
西野入口,zh-tw,西野入口
高城南町,ja,高城南町
高城南町,ja-Hrkt,たかじょうみなみまち
鶴岡小学校前,en,Tsuruoka Shogakko Mae
鶴岡小学校前,ko,쓰루오카쇼갓코마에
鶴岡小学校前,zh-cn,鶴岡小學校前
鶴岡小学校前,zh-tw,鹤冈小学校前
公園西インター入口,ja,公園西インター入口
公園西インター入口,ja-Hrkt,こうえんにしいんたーいりぐち
光吉台入口,en,Mitsuyoshidai Iriguchi
光吉台入口,ko,미쓰요시다이이리구치
光吉台入口,zh-cn,光吉台入口
光吉台入口,zh-tw,光吉台入口
横町,ja,横町
横町,ja-Hrkt,よこまち（おおいたし）
田尻南２丁目,en,Tajiri Minami 2 Chome
田尻南２丁目,ko,다지리미나미니초메
田尻南２丁目,zh-cn,田尻南２丁目
田尻南２丁目,zh-tw,田尻南２丁目
鬼崎,ja,鬼崎
鬼崎,ja-Hrkt,おにざき
鬼崎,en,Onizaki
鬼崎,ko,오니자키
鬼崎,zh-cn,鬼崎
鬼崎,zh-tw,鬼崎
ボンエルフ前,ja,ボンエルフ前
ボンエルフ前,ja-Hrkt,ぼんえるふまえ
トキハわさだタウン,ja,トキハわさだタウン
トキハわさだタウン,ja-Hrkt,ときわわさだたうん
トキハわさだタウン,en,Tokiwa Wasada Town
トキハわさだタウン,ko,도키와와사다타운
トキハわさだタウン,zh-cn,ＴＯＫＩＷＡ稙田城
トキハわさだタウン,zh-tw,ＴＯＫＩＷＡ稙田城
中央公民館前,ja,中央公民館前
中央公民館前,ja-Hrkt,ちゅうおうこうみんかんまえ
道の駅かまえ,ja,道の駅かまえ
道の駅かまえ,ja-Hrkt,みちのえきかまえ
道の駅かまえ,en,Michinoeki Kamae
道の駅かまえ,ko,미치노에키가마에
道の駅かまえ,zh-cn,道路休息站蒲江
道の駅かまえ,zh-tw,道之站蒲江
一本松,ja,一本松
一本松,ja-Hrkt,いっぽんまつ
菰田,en,Komoda
菰田,ko,고모다
菰田,zh-cn,菰田
菰田,zh-tw,菰田
中細,en,Nakahoso
中細,ko,나카호소
中細,zh-cn,中细
中細,zh-tw,中細
尾崎,en,Osaki
尾崎,ko,오사키
尾崎,zh-cn,尾崎
尾崎,zh-tw,尾崎
梅が丘二丁目北,en,Umegaoka 2 Chome Kita
