trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
e52491a7-a970-4ff4-88af-5a4486e05a45,09:48:00,09:48:00,5207 1,11,野田商業通り,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:51:00,09:51:00,5219 9,12,市浜コミュニティセンター,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:54:00,09:54:00,5228 9,13,あすとぴあ,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,09:57:00,09:57:00,5204 1,14,コスモス病院,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:00:00,10:00:00,5203 9,15,第一木保佐,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:01:00,10:01:00,5201 1,16,江無田苑,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:03:00,10:03:00,5181 9,17,江無田,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:04:00,10:04:00,5220 1,18,サンリブ臼杵,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:05:00,10:05:00,5232 9,19,新地中通,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:06:00,10:06:00,5221 1,20,下市浜,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:07:00,10:07:00,5222 1,21,市浜入口,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:09:00,10:09:00,5226 9,22,臼杵市歴史資料館,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:10:00,10:10:00,5227 9,23,畳屋町駐車場前,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:12:00,10:12:00,5208 9,24,サーラ・デ・うすき,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:14:00,10:14:00,5229 1,25,辻,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:15:00,10:15:00,5217 9,26,城北,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:17:00,10:17:00,5223 1,27,中央公民館,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:19:00,10:19:00,5224 9,28,城南,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:20:00,10:20:00,5225 1,29,臼杵駅,0,0,,
e52491a7-a970-4ff4-88af-5a4486e05a45,10:23:00,10:23:00,5216 9,30,,1,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:31:00,11:31:00,5216 9,1,観光交流プラザ,0,1,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:34:00,11:34:00,5626 9,2,本丁,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:36:00,11:36:00,5218 1,3,北海添,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:39:00,11:39:00,5231 9,4,西海添,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:41:00,11:41:00,5210 9,5,南海添,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:42:00,11:42:00,5211 9,6,上塩田,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:43:00,11:43:00,5212 9,7,塩田公民館前,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:44:00,11:44:00,5213 9,8,田町,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:46:00,11:46:00,5214 9,9,中州住宅前,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:49:00,11:49:00,5215 9,10,バイパス市浜,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:50:00,11:50:00,5207 1,11,野田商業通り,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:53:00,11:53:00,5219 9,12,市浜コミュニティセンター,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:56:00,11:56:00,5228 9,13,あすとぴあ,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,11:59:00,11:59:00,5204 1,14,コスモス病院,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:02:00,12:02:00,5203 9,15,第一木保佐,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:03:00,12:03:00,5201 1,16,江無田苑,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:05:00,12:05:00,5181 9,17,江無田,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:06:00,12:06:00,5220 1,18,サンリブ臼杵,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:07:00,12:07:00,5232 9,19,新地中通,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:08:00,12:08:00,5221 1,20,下市浜,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:09:00,12:09:00,5222 1,21,市浜入口,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:11:00,12:11:00,5226 9,22,臼杵市歴史資料館,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:12:00,12:12:00,5227 9,23,畳屋町駐車場前,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:14:00,12:14:00,5208 9,24,サーラ・デ・うすき,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:16:00,12:16:00,5229 1,25,辻,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:17:00,12:17:00,5217 9,26,城北,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:19:00,12:19:00,5223 1,27,中央公民館,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:21:00,12:21:00,5224 9,28,城南,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:22:00,12:22:00,5225 1,29,臼杵駅,0,0,,
e4702657-23fc-4e68-9191-5f8bd231ea8d,12:25:00,12:25:00,5216 9,30,,1,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:17:00,08:17:00,5145 1,1,臼杵市役所,0,1,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:17:00,08:17:00,5144 1,2,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:18:00,08:18:00,5143 1,3,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:19:00,08:19:00,5142 1,4,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:21:00,08:21:00,5141 9,5,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:24:00,08:24:00,5140 9,6,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:24:00,08:24:00,5139 9,7,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:25:00,08:25:00,5138 9,8,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:26:00,08:26:00,5137 9,9,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:26:00,08:26:00,5136 9,10,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:27:00,08:27:00,5135 9,11,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:27:00,08:27:00,5134 9,12,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:28:00,08:28:00,5133 9,13,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:29:00,08:29:00,5132 9,14,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:30:00,08:30:00,5131 9,15,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:30:00,08:30:00,5130 1,16,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:30:00,08:30:00,5129 1,17,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:31:00,08:31:00,5128 1,18,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:32:00,08:32:00,5127 1,19,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:33:00,08:33:00,5126 1,20,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:34:00,08:34:00,5125 1,21,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:35:00,08:35:00,5124 1,22,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:35:00,08:35:00,5123 1,23,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:36:00,08:36:00,5122 1,24,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:37:00,08:37:00,5121 1,25,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:38:00,08:38:00,5035 1,26,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:39:00,08:39:00,5036 1,27,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:42:00,08:42:00,5361 1,28,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:44:00,08:44:00,5037 1,29,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:44:00,08:44:00,5039 1,30,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:45:00,08:45:00,5041 1,31,臼杵市役所,0,0,,
8be50d64-eb0b-4ef0-86ee-65a72a528d75,08:45:00,08:45:00,5042 1,32,臼杵市役所,1,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:30:00,10:30:00,5216 9,1,城南,0,1,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:31:00,10:31:00,5225 2,2,中央公民館,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:32:00,10:32:00,5224 9,3,城北,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:34:00,10:34:00,5223 2,4,観光交流プラザ,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:36:00,10:36:00,5626 9,5,住吉橋,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:38:00,10:38:00,5230 2,6,臼杵市歴史資料館,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:39:00,10:39:00,5227 9,7,市浜入口,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:40:00,10:40:00,5226 9,8,下市浜,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:41:00,10:41:00,5222 2,9,新地中通,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:42:00,10:42:00,5221 2,10,サンリブ臼杵,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:43:00,10:43:00,5232 9,11,江無田,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:44:00,10:44:00,5220 2,12,江無田苑,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:45:00,10:45:00,5181 9,13,第一木保佐,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:47:00,10:47:00,5201 2,14,コスモス病院,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:50:00,10:50:00,5203 9,15,あすとぴあ,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:51:00,10:51:00,5204 2,16,市浜コミュニティセンター,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:54:00,10:54:00,5228 9,17,野田商業通り,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,10:57:00,10:57:00,5219 9,18,バイパス市浜,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:00:00,11:00:00,5207 2,19,中州住宅前,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:01:00,11:01:00,5215 9,20,田町,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:04:00,11:04:00,5214 9,21,塩田公民館前,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:06:00,11:06:00,5213 9,22,上塩田,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:07:00,11:07:00,5212 9,23,南海添,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:08:00,11:08:00,5211 9,24,西海添,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:09:00,11:09:00,5210 9,25,北海添,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:12:00,11:12:00,5231 9,26,本丁,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:14:00,11:14:00,5218 2,27,辻,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:15:00,11:15:00,5217 9,28,臼杵駅,0,0,,
7fd75353-3266-4f55-a71c-688ed61aa5a2,11:22:00,11:22:00,5216 9,29,,1,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:49:00,12:49:00,5263 9,1,白岩,0,1,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:50:00,12:50:00,3008 1,2,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:50:00,12:50:00,3009 1,3,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:51:00,12:51:00,3010 1,4,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:52:00,12:52:00,3011 1,5,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:55:00,12:55:00,3012 1,6,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:55:00,12:55:00,3013 1,7,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:57:00,12:57:00,3014 9,8,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:57:00,12:57:00,3015 1,9,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,12:58:00,12:58:00,5352 9,10,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,13:01:00,13:01:00,5353 9,11,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,13:02:00,13:02:00,5354 9,12,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,13:03:00,13:03:00,5355 9,13,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,13:04:00,13:04:00,5356 9,14,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,13:04:00,13:04:00,5357 9,15,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,13:05:00,13:05:00,5358 9,16,白岩,0,0,,
33a0beef-4b9b-433b-bed9-6c97a1377aa4,13:10:00,13:10:00,5359 1,17,白岩,1,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:33:00,08:33:00,5216 9,1,城南,0,1,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:34:00,08:34:00,5225 2,2,中央公民館,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:35:00,08:35:00,5224 9,3,城北,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:37:00,08:37:00,5223 2,4,観光交流プラザ,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:39:00,08:39:00,5626 9,5,住吉橋,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:41:00,08:41:00,5230 2,6,臼杵市歴史資料館,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:42:00,08:42:00,5227 9,7,市浜入口,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:43:00,08:43:00,5226 9,8,下市浜,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:44:00,08:44:00,5222 2,9,新地中通,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:45:00,08:45:00,5221 2,10,サンリブ臼杵,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:46:00,08:46:00,5232 9,11,江無田,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:47:00,08:47:00,5220 2,12,江無田苑,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:48:00,08:48:00,5181 9,13,第一木保佐,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:50:00,08:50:00,5201 2,14,コスモス病院,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:53:00,08:53:00,5203 9,15,あすとぴあ,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:54:00,08:54:00,5204 2,16,市浜コミュニティセンター,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:57:00,08:57:00,5228 9,17,バイパス市浜,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,08:59:00,08:59:00,5207 2,18,中州住宅前,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:00:00,09:00:00,5215 9,19,田町,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:03:00,09:03:00,5214 9,20,塩田公民館前,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:05:00,09:05:00,5213 9,21,上塩田,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:06:00,09:06:00,5212 9,22,南海添,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:07:00,09:07:00,5211 9,23,西海添,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:08:00,09:08:00,5210 9,24,北海添,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:11:00,09:11:00,5231 9,25,本丁,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:13:00,09:13:00,5218 2,26,辻,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:14:00,09:14:00,5217 9,27,臼杵駅,0,0,,
a88a650c-b2a9-4e52-9ca7-77778dd231bb,09:21:00,09:21:00,5216 9,28,,1,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:14:00,13:14:00,5359 9,1,野津市,0,1,,
8b25092c-868d-4249-a193-8aa27f58e723,13:19:00,13:19:00,5358 9,2,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:20:00,13:20:00,5357 9,3,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:20:00,13:20:00,5356 9,4,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:21:00,13:21:00,5355 9,5,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:22:00,13:22:00,5354 9,6,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:23:00,13:23:00,5353 9,7,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:26:00,13:26:00,5352 9,8,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:27:00,13:27:00,3015 2,9,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:27:00,13:27:00,3014 9,10,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:29:00,13:29:00,3013 2,11,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:29:00,13:29:00,3012 2,12,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:32:00,13:32:00,3011 2,13,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:33:00,13:33:00,3010 2,14,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:34:00,13:34:00,3009 2,15,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:34:00,13:34:00,3008 2,16,野津市,0,0,,
8b25092c-868d-4249-a193-8aa27f58e723,13:35:00,13:35:00,5263 2,17,野津市,1,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:32:00,13:32:00,5216 9,1,城南,0,1,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:33:00,13:33:00,5225 2,2,中央公民館,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:34:00,13:34:00,5224 9,3,城北,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:36:00,13:36:00,5223 2,4,観光交流プラザ,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:38:00,13:38:00,5626 9,5,住吉橋,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:40:00,13:40:00,5230 2,6,臼杵市歴史資料館,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:41:00,13:41:00,5227 9,7,市浜入口,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:42:00,13:42:00,5226 9,8,下市浜,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:43:00,13:43:00,5222 2,9,新地中通,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:44:00,13:44:00,5221 2,10,サンリブ臼杵,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:45:00,13:45:00,5232 9,11,江無田,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:46:00,13:46:00,5220 2,12,江無田苑,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:47:00,13:47:00,5181 9,13,第一木保佐,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:49:00,13:49:00,5201 2,14,コスモス病院,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:52:00,13:52:00,5203 9,15,あすとぴあ,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:53:00,13:53:00,5204 2,16,市浜コミュニティセンター,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:56:00,13:56:00,5228 9,17,野田商業通り,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,13:59:00,13:59:00,5219 9,18,バイパス市浜,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:02:00,14:02:00,5207 2,19,中州住宅前,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:03:00,14:03:00,5215 9,20,田町,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:06:00,14:06:00,5214 9,21,塩田公民館前,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:08:00,14:08:00,5213 9,22,上塩田,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:09:00,14:09:00,5212 9,23,南海添,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:10:00,14:10:00,5211 9,24,西海添,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:11:00,14:11:00,5210 9,25,北海添,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:14:00,14:14:00,5231 9,26,本丁,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:16:00,14:16:00,5218 2,27,辻,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:17:00,14:17:00,5217 9,28,臼杵駅,0,0,,
ff3dc536-b7f0-45a6-a1e7-9893d54d06f8,14:24:00,14:24:00,5216 9,29,,1,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:10:00,12:10:00,5120 9,1,野津市,0,1,,
86fe4c22-f837-4c02-9047-9d633410012c,12:11:00,12:11:00,5035 2,2,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:13:00,12:13:00,5033 2,3,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:14:00,12:14:00,5032 2,4,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:15:00,12:15:00,5031 2,5,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:16:00,12:16:00,5030 2,6,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:17:00,12:17:00,5029 2,7,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:18:00,12:18:00,5028 2,8,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:19:00,12:19:00,5027 2,9,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:20:00,12:20:00,5025 2,10,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:21:00,12:21:00,5023 2,11,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:22:00,12:22:00,5281 9,12,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:22:00,12:22:00,5282 9,13,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:22:00,12:22:00,5283 9,14,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:23:00,12:23:00,5284 9,15,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:24:00,12:24:00,5285 9,16,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:27:00,12:27:00,5286 9,17,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:28:00,12:28:00,5287 9,18,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:29:00,12:29:00,5288 9,19,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:30:00,12:30:00,5289 9,20,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:32:00,12:32:00,5290 9,21,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:33:00,12:33:00,5291 9,22,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:34:00,12:34:00,5292 9,23,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:35:00,12:35:00,5293 9,24,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:36:00,12:36:00,5294 9,25,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:37:00,12:37:00,5295 9,26,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:38:00,12:38:00,5268 9,27,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:39:00,12:39:00,5267 9,28,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:41:00,12:41:00,5266 9,29,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:42:00,12:42:00,5265 9,30,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:43:00,12:43:00,5264 9,31,野津市,0,0,,
86fe4c22-f837-4c02-9047-9d633410012c,12:45:00,12:45:00,5263 1,32,野津市,1,0,,
4da1ee01-f957-441c-ae4d-9dd081c6efff,14:33:00,14:33:00,5216 9,1,観光交流プラザ,0,1,,
4da1ee01-f957-441c-ae4d-9dd081c6efff,14:36:00,14:36:00,5626 9,2,本丁,0,0,,
4da1ee01-f957-441c-ae4d-9dd081c6efff,14:38:00,14:38:00,5218 1,3,北海添,0,0,,
4da1ee01-f957-441c-ae4d-9dd081c6efff,14:41:00,14:41:00,5231 9,4,西海添,0,0,,
4da1ee01-f957-441c-ae4d-9dd081c6efff,14:43:00,14:43:00,5210 9,5,南海添,0,0,,
4da1ee01-f957-441c-ae4d-9dd081c6efff,14:44:00,14:44:00,5211 9,6,上塩田,0,0,,
4da1ee01-f957-441c-ae4d-9dd081c6efff,14:45:00,14:45:00,5212 9,7,塩田公民館前,0,0,,
