stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
7223 2,,浄運寺前,,32.963848,131.582169,7223 2,,0,,,,
7224 9,,内山,,32.9588221,131.5841611,7224 9,,0,,,,
7225 9,,内山観音前,,32.9562606,131.5839015,7225 9,,0,,,,
7241 9,,三重トキハ前,,32.978916,131.5865302,7241 9,,0,,,,
7242 9,,市役所前,,32.97765,131.584885,7242 9,,0,,,,
7243 9,,本町,,32.979454,131.582962,7243 9,,0,,,,
7244 9,,長沢,,32.9798835,131.5817437,7244 9,,0,,,,
7245 9,,三重幼稚園前,,32.979218,131.579437,7245 9,,0,,,,
7246 9,,市原団地前,,32.979317,131.576828,7246 9,,0,,,,
7247 9,,市原,,32.978367,131.575562,7247 9,,0,,,,
7248 9,,改善センター入口,,32.976501,131.573578,7248 9,,0,,,,
7249 9,,紫雲会,,32.9727314,131.5724973,7249 9,,0,,,,
7251 9,,三重中学校,,32.9766228,131.5904417,7251 9,,0,,,,
7252 9,,重政,,32.975662,131.592163,7252 9,,0,,,,
7253 9,,みつば台,,32.976588,131.5973116,7253 9,,0,,,,
7254 9,,九州藤華看護専門学校,,32.974247,131.59996,7254 9,,0,,,,
7255 9,,黒枝,,32.9764995,131.6004645,7255 9,,0,,,,
7256 9,,大鷺,,32.978706,131.597824,7256 9,,0,,,,
7257 9,,内田,,32.980774,131.594009,7257 9,,0,,,,
8001 1,,町口,,33.0705337,131.6329466,8001 1,,0,,,,
8001 2,,町口,,33.0706933,131.6330056,8001 2,,0,,,,
8002 9,,犬飼公民館前,,33.0703671,131.6289989,8002 9,,0,,,,
8003 1,,下の原,,33.0640056,131.6247656,8003 1,,0,,,,
8003 2,,下の原,,33.0641451,131.6247253,8003 2,,0,,,,
8004 1,,高添,,33.0537893,131.6185887,8004 1,,0,,,,
8004 2,,高添,,33.0543041,131.618535,8004 2,,0,,,,
8005 1,,岩下,,33.0507877,131.6133512,8005 1,,0,,,,
8005 2,,岩下,,33.0509035,131.6131648,8005 2,,0,,,,
8006 9,,大迫,,33.048611,131.602203,8006 9,,0,,,,
8018 1,,田中,,33.0390069,131.5011263,8018 1,,0,,,,
8018 2,,田中,,33.0391137,131.5011263,8018 2,,0,,,,
8019 1,,西田中,,33.0401713,131.4965531,8019 1,,0,,,,
8019 2,,西田中,,33.0402782,131.4965437,8019 2,,0,,,,
8020 9,,福祉センター前,,33.0384337,131.4922953,8020 9,,0,,,,
8021 1,,代の原,,33.0361326,131.4862518,8021 1,,0,,,,
8021 2,,代の原,,33.0361866,131.4861459,8021 2,,0,,,,
8022 1,,下津留,,33.0283778,131.4849657,8022 1,,0,,,,
8022 2,,下津留,,33.0283891,131.4848317,8022 2,,0,,,,
8023 1,,住吉,,33.0266652,131.4850101,8023 1,,0,,,,
