stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
2089 1,,豊後高田バスターミナル,,33.5572751,131.4380781,2089 1,,0,,,,
2089 2,,豊後高田バスターミナル,,33.5572617,131.4380432,2089 2,,0,,,,
2093 1,,イオンタウン豊後高田店,,33.556396,131.430466,2093 1,,0,,,,
2107 0,,さ蕨前,,33.5614933,131.2648051,2107 0,,0,,,,
2107 1,,さ蕨前,,33.5615246,131.2646549,2107 1,,0,,,,
2108 0,,上植野,,33.5640517,131.2646326,2108 0,,0,,,,
2108 1,,上植野,,33.564083,131.2645495,2108 1,,0,,,,
2109 1,,今津コミュニティセンター前,,33.5685524,131.2652148,2109 1,,0,,,,
2110 1,,ゆめタウン前,,33.6018861,131.1938056,2110 1,,0,,,,
2110 2,,ゆめタウン前,,33.6018861,131.1938056,2110 2,,0,,,,
2113 0,,金色橋,,33.5201037,131.208542,2113 0,,0,,,,
2113 1,,金色橋,,33.5201976,131.208542,2113 1,,0,,,,
2114 0,,金色妙見宮,,33.5178265,131.2034772,2114 0,,0,,,,
2114 1,,金色妙見宮,,33.51786,131.2034088,2114 1,,0,,,,
2115 1,,金色温泉,,33.5161042,131.2016566,2115 1,,0,,,,
2116 0,,八面山荘,,33.5137614,131.2146277,2116 0,,0,,,,
2116 1,,八面山荘,,33.5137614,131.2146277,2116 1,,0,,,,
2118 1,,耶馬渓,,33.4457019,131.1164557,2118 1,,0,,,,
2120 1,,豊後高田市役所,,33.5565018,131.445527,2120 1,,0,,,,
2121 1,,粟嶋公園前,,33.6453163,131.4878022,2121 1,,0,,,,
2121 2,,粟嶋公園前,,33.645189,131.4878371,2121 2,,0,,,,
2122 1,,今津駅入口,,33.5736768,131.2660928,2122 1,,0,,,,
2122 2,,今津駅入口,,33.5737595,131.2660123,2122 2,,0,,,,
2124 0,,アメニティタウンかみまくさ,,33.5304181,131.2425552,2124 0,,0,,,,
2124 1,,アメニティタウンかみまくさ,,33.530426,131.2425847,2124 1,,0,,,,
2125 0,,安心院支所,,33.4389866,131.3540346,2125 0,,0,,,,
2125 1,,安心院支所,,33.4389961,131.3540051,2125 1,,0,,,,
2129 1,,フレスポ中津北,,33.5976234,131.2263209,2129 1,,0,,,,
434 1,,大田支所前,,33.4951778,131.557301,434 1,,0,,,,
434 2,,大田支所前,,33.4951599,131.5573574,434 2,,0,,,,
639 0,,伊美,,33.6832643,131.5982452,639 0,,0,,,,
639 2,,伊美,,33.6832498,131.5982384,639 2,,0,,,,
640 1,,国見中学校前,,33.6805666,131.5956866,640 1,,0,,,,
641 1,,国見支所前,,33.6786949,131.5934608,641 1,,0,,,,
642 1,,国見福祉ｾﾝﾀｰ前,,33.677212,131.592239,642 1,,0,,,,
643 1,,双国高校前,,33.675962,131.59118,643 1,,0,,,,
643 2,,双国高校前,,33.6760312,131.59107,643 2,,0,,,,
645 1,,東櫛の海,,33.6718498,131.5789263,645 1,,0,,,,
645 2,,東櫛の海,,33.6719458,131.5789263,645 2,,0,,,,
646 1,,櫛の海,,33.6721068,131.5757188,646 1,,0,,,,
646 2,,櫛の海,,33.6721939,131.5757161,646 2,,0,,,,
647 1,,鬼籠,,33.6719957,131.5690166,647 1,,0,,,,
648 1,,竹田津大橋,,33.6720454,131.563891,648 1,,0,,,,
648 2,,竹田津大橋,,33.6721095,131.5640519,648 2,,0,,,,
