route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1440,60_平日(共通),ec49efdc-5cdc-4f25-8cd7-1f49b7e72cf4,,,,bungotakada_yokkaichi_3_1,1440,0,0
1442,60_土曜(共通),936467de-a424-42c0-8090-1f5918ece50c,,,,bungotakada_yokkaichi_5_3,1442,0,0
1651,55_土曜(共通),27c9b7c1-ead7-4692-b18c-200e0d8e32d0,,,,,1651,0,0
2061,58_日祝(共通),930d54de-88ce-4300-b4ce-2013f6ca5a0b,,,,,2061,0,0
3371,58_平日(共通),da932fb5-c488-406e-ad1a-202af6181f7f,,,,,3371,0,0
1991,58_平日(共通),d2a063b7-f51b-4493-a02d-20371253a026,,,,,1991,0,0
1441,60_日祝(共通),70628e7e-0652-4b8b-8729-2135226c538f,,,,yokkaichi_bungotakada_3_4,1441,0,0
1980,58_土曜(共通),0a9e6654-be55-420a-98a9-23357d20f132,,,,,1980,0,0
1980,58_平日(共通),b8fa4798-8ff9-4268-ac9d-23a5c973ca93,,,,,1980,0,0
2060,58_日祝(共通),d1e4404e-595b-49a3-85f0-23aaf5a5e83e,,,,,2060,0,0
1880,54_平日(共通),92e5c38d-4a30-4689-9b70-2496c8396f6d,,,,,1880,0,0
1442,60_日祝(共通),18fda92d-0c0e-4ca1-ba7b-24c2969a10cf,,,,bungotakada_yokkaichi_3_4,1442,0,0
1440,60_日祝(共通),76be987d-2597-4113-9674-24f19022d92a,,,,bungotakada_yokkaichi_6_4,1440,0,0
1261,60_土曜(共通),62823eee-3577-4cc5-9c66-265d8aa7d62e,,,,,1261,0,0
1443,60_平日(共通),293df27c-fe64-4bb3-859a-2671c230b49d,,,,yokkaichi_bungotakada_9_1,1443,0,0
3370,58_平日(共通),cdfaa16c-917a-4162-a2f7-27e133394076,,,,,3370,0,0
1650,55_日祝(共通),efde0015-a5ba-43af-9e7c-2a6f912b757e,,,,,1650,0,0
2810,58_土曜(共通),06cc01b5-1539-41bd-8a2e-2c32e0338705,,,,,2810,0,0
1651,55_日祝(共通),fdf9f2d2-022a-491c-98f9-2c401f5c4e8f,,,,,1651,0,0
3985,15_日祝(共通),4a3dc7b4-2c48-49a4-b5f5-2cb13c0e95de,,,,,3985,0,0
2061,58_平日(共通),8f4fd5f4-4f63-489f-9768-2ce98cfdcf44,,,,,2061,0,0
1443,60_平日(共通),fb2cdd66-cddb-4135-9707-2d7d159111c7,,,,yokkaichi_bungotakada_8_1,1443,0,0
